code,date,title,company,host,catch_url,m3u8_url,downloaded,stt,key_word,abstract
4354442,2023-10-12,数字人亮相，AI怎么投？,嘉实基金,李涛|娜娜,https://1500000598.vod2.myqcloud.com/6c97873evodcq1500000598/90c100b35576678022444548287/playlist_eof.m3u8,,,,,
4354796,2023-10-12,美股科技连涨，四季度怎么投,景顺长城基金,含秋 小Hey,https://1500000598.vod2.myqcloud.com/438174e6vodtranscq1500000598/9ff87a4c5576678022434367138/v.f230.m3u8,,,,,
4354720,2023-10-12,决胜四季度，哪些机会值得关注？,金信基金,欢乐多,https://1500000598.vod2.myqcloud.com/6c97873evodcq1500000598/3bcc4f125576678022429691194/playlist_eof.m3u8,,,,,
4354612,2023-10-12,长假后医药板块有望回暖吗？,北信瑞丰基金,武文昊与马寅喜,https://1500000598.vod2.myqcloud.com/438174e6vodtranscq1500000598/676531605576678022430167006/v.f230.m3u8,,,,,
4354583,2023-10-12,投顾有话说,工银瑞信基金,大师兄,https://1500000598.vod2.myqcloud.com/6c97873evodcq1500000598/bb4345545576678022448138577/playlist_eof.m3u8,,,,,
4354028,2023-10-12,中证100指数投资价值分析,广发基金,罗国庆,https://1500000598.vod2.myqcloud.com/6c97873evodcq1500000598/e0d28d455576678022428090045/playlist_eof.m3u8,,,,,
4353758,2023-10-12,科创50此时此刻，投资机会与风险,华泰柏瑞基金,刘宇轩,https://1500000598.vod2.myqcloud.com/6c97873evodcq1500000598/580539035576678022440320656/playlist_eof.m3u8,,,,,
4354672,2023-10-12,四季度怎么投！银行机会来了？,博时基金,刘钊 | 小卓,https://1500000598.vod2.myqcloud.com/6c97873evodcq1500000598/2a673b995576678022439798705/playlist_eof.m3u8,,,,,
4352921,2023-10-12,3:10ETF盘后直播第180期,易方达基金,聂启文|郑力海|史雁南,https://1500000598.vod2.myqcloud.com/6c97873evodcq1500000598/a1dc5aa55576678022427699999/playlist_eof.m3u8,,,,,
4354605,2023-10-12,假期归来看A股，医药行情是否已启动？,泓德基金,佳哥,https://1500000598.vod2.myqcloud.com/6c97873evodcq1500000598/0ebe208f5576678022425970357/playlist_eof.m3u8,,,,,
4353289,2023-10-12,盘后有约|秋糖会来临，消费行情怎么看？,华夏基金,琳达,https://1500000598.vod2.myqcloud.com/6c97873evodcq1500000598/db6504955576678022445446489/playlist_eof.m3u8,,,,,
4354431,2023-10-12,长期韧性足，关注美护板块高景气,前海联合基金,追风少女,https://1500000598.vod2.myqcloud.com/438174e6vodtranscq1500000598/545022a95576678022426617244/v.f230.m3u8,,,,,
4354418,2023-10-12,四季度可布局AI吗？,华富基金,加成,https://1500000598.vod2.myqcloud.com/6c97873evodcq1500000598/87226b465576678022444105708/playlist_eof.m3u8,,,,,
4354541,2023-10-12,医美很香？预制菜很忙,民生加银基金,张泽,https://1500000598.vod2.myqcloud.com/6c97873evodcq1500000598/bd408a575576678022424795586/playlist_eof.m3u8,,,,,
4354674,2023-10-12,双节过后，有哪些投资机会？,恒越基金,小恒|小越,https://1500000598.vod2.myqcloud.com/6c97873evodcq1500000598/3c76e2b15576678022436494923/playlist_eof.m3u8,,,,,
4354642,2023-10-12,四季度海外投资怎么做？,国海富兰克林基金,徐成,https://1500000598.vod2.myqcloud.com/6c97873evodcq1500000598/97bffeb05576678022444847642/playlist_eof.m3u8,,,,,
4354498,2023-10-12,超级发车73期丨从防御到进攻,中欧财富,马力欧,https://1500000598.vod2.myqcloud.com/6c97873evodcq1500000598/409063d15576678022436614677/playlist_eof.m3u8,,,,,
4354398,2023-10-12,医药反攻号角吹响？,红土创新基金,养基学长,https://1500000598.vod2.myqcloud.com/438174e6vodtranscq1500000598/a837b8075576678022427907023/v.f230.m3u8,,,,,
4354392,2023-10-12,10月展望！投资怎么选？,天弘基金,李云洁,https://1500000598.vod2.myqcloud.com/6c97873evodcq1500000598/3f1a518d5576678022443344639/playlist_eof.m3u8,,,,,
4354164,2023-10-12,拜托啦！ETF：诺奖能否照亮医药的前路？,天弘国民ETF,贺雨轩,https://1500000598.vod2.myqcloud.com/6c97873evodcq1500000598/7ff8b6a75576678022437075152/playlist_eof.m3u8,,,,,
4353703,2023-10-12,稳健投资，债基优选！,泰康基金财富号,经惠云,https://1500000598.vod2.myqcloud.com/6c97873evodcq1500000598/3c9eca655576678022443220719/playlist_eof.m3u8,,,,,
4353378,2023-10-12,9月基金市场行情解读,司南投顾,倪煜凯|二表哥,https://1500000598.vod2.myqcloud.com/6c97873evodcq1500000598/f89bf5aa5576678022435866122/playlist_eof.m3u8,,,,,
4354594,2023-10-12,聊聊大火的“减肥针”,中银基金,王方舟,https://1500000598.vod2.myqcloud.com/6c97873evodcq1500000598/fe6cceac5576678022425275644/playlist_eof.m3u8,,,,,
4354367,2023-10-12,四季度，主题还是策略投资？,鹏扬基金,高楚茵,https://1500000598.vod2.myqcloud.com/438174e6vodtranscq1500000598/9f73741c5576678022427586977/v.f230.m3u8,,,,,
4353370,2023-10-12,财经午餐|市场热点追踪10.12,中信建投基金,刘尧,https://1500000598.vod2.myqcloud.com/6c97873evodcq1500000598/57a924305576678022433568374/playlist_eof.m3u8,,,,,
4352810,2023-10-12,医药板块能否延续节前强势？,东财基金,莫志刚 | 赵肖萌,https://1500000598.vod2.myqcloud.com/6c97873evodcq1500000598/d63f19e85576678022421784081/playlist_eof.m3u8,,,,,
4354585,2023-10-12,数据大盘点，节后投资看什么？,国寿安保基金,五月,https://1500000598.vod2.myqcloud.com/6c97873evodcq1500000598/c6d0c5a95576678022431934093/playlist_eof.m3u8,,,,,
4354258,2023-10-12,价值蓝筹怎么看，节后消费猛追击？,易方达基金,江婷婷|何雨洁,https://1500000598.vod2.myqcloud.com/6c97873evodcq1500000598/51644d6d5576678022419727424/playlist_eof.m3u8,,,,,
4354199,2023-10-12,国家队重磅增持，A50急拉！,南方基金,孙伟|凯哥,https://1500000598.vod2.myqcloud.com/6c97873evodcq1500000598/bb38932a5576678022431443378/playlist_eof.m3u8,,,,,
4354445,2023-10-12,医药回暖！是上车时机吗？,华安基金,可乐,https://1500000598.vod2.myqcloud.com/438174e6vodtranscq1500000598/5174284d5576678022419733175/v.f230.m3u8,,,,,
4354424,2023-10-12,四季度布局啷个,弘毅远方基金,佳佳,https://1500000598.vod2.myqcloud.com/6c97873evodcq1500000598/b206803c5576678022431060432/playlist_eof.m3u8,,,,,
4354449,2023-10-12,情绪冰点，四季度如何应对,华夏财富投顾,沈哲,https://1500000598.vod2.myqcloud.com/6c97873evodcq1500000598/90613e9d5576678022437789918/playlist_eof.m3u8,,,,,
4354384,2023-10-12,今日开售！兴证全球目标盈11期来啦,兴证全球基金,文韬,https://1500000598.vod2.myqcloud.com/6c97873evodcq1500000598/6788e3225576678022430186331/playlist_eof.m3u8,,,,,
4354379,2023-10-12,深度研究系列：AI与半导体行业,国泰君安资产管理,肖凯 | 柯代表,https://1500000598.vod2.myqcloud.com/6c97873evodcq1500000598/390cd0a85576678022429535412/playlist_eof.m3u8,,,,,
4354265,2023-10-12,首批让利基金来了！基金经理现身说法！,汇添富基金,添财酱 | 张朋,https://1500000598.vod2.myqcloud.com/6c97873evodcq1500000598/752de0675576678022430737145/playlist_eof.m3u8,,,,,
4354044,2023-10-12,四季度哪些板块可关注？,东吴基金,慕斯,https://1500000598.vod2.myqcloud.com/6c97873evodcq1500000598/3022a1745576678022429191876/playlist_eof.m3u8,,,,,
4353843,2023-10-12,交银瑞元三年定开混合，10/12起发行！,交银施罗德基金,斐斐|小施妹,https://1500000598.vod2.myqcloud.com/6c97873evodcq1500000598/65ddeb6d5576678022416538472/playlist_eof.m3u8,,,,,
4353031,2023-10-12,投资术语不明觉厉？大白话来讲透！,国投瑞银基金,魏衡,https://1500000598.vod2.myqcloud.com/6c97873evodcq1500000598/a409f2b05576678022427773490/playlist_eof.m3u8,,,,,
4354260,2023-10-12,银华基金四季度策略会,银华基金,王帅|方建,https://1500000598.vod2.myqcloud.com/6c97873evodcq1500000598/a8911eaf5576678022427955172/playlist_eof.m3u8,,,,,
4353279,2023-10-12,10月11日市场复盘,华夏财富投顾,赵德赛,https://1500000598.vod2.myqcloud.com/6c97873evodcq1500000598/f6465ab65576678022435765766/playlist_eof.m3u8,,,,,
4354461,2023-10-12,博时 2023 年第四季度投资联席会议,博时基金,江向阳|黄健斌|宋雪涛|刘刚|许艳|郭海燕,https://1500000598.vod2.myqcloud.com/6c97873evodcq1500000598/adf7fa325576678022434968119/playlist_eof.m3u8,,,,,
4354255,2023-10-11,交个养基好友|读好书，好养基,博时基金博乐智投,许金涛|菠萝酱,https://1500000598.vod2.myqcloud.com/6c97873evodcq1500000598/e6ddecf55576678022404869485/playlist_eof.m3u8,,,,,
4354197,2023-10-11,“黄金周”消费稳步复苏，四季度怎么投,景顺长城基金,含秋,https://1500000598.vod2.myqcloud.com/438174e6vodtranscq1500000598/0672898e5576678022395532086/v.f230.m3u8,,,,,
4354152,2023-10-11,医疗全线领涨！能追吗？基金经理和你聊！,永赢基金,储可凡,https://1500000598.vod2.myqcloud.com/6c97873evodcq1500000598/ffc8dba15576678022401845600/playlist_eof.m3u8,,,,,
4353405,2023-10-11,华为汽车火了！哪些细分值得关注？,新华基金,言言,https://1500000598.vod2.myqcloud.com/6c97873evodcq1500000598/5e8cd44d5576678022409482463/playlist_eof.m3u8,,,,,
4353283,2023-10-11,购金热来袭，黄金怎么看？,国泰基金,彭悦|小造,https://1500000598.vod2.myqcloud.com/6c97873evodcq1500000598/f8930c3f5576678022401515361/playlist_eof.m3u8,,,,,
4352919,2023-10-11,3:10ETF盘后直播第179期,易方达基金,王李韬|郑力海|史雁南,https://1500000598.vod2.myqcloud.com/6c97873evodcq1500000598/54f7b2715576678022389817161/playlist_eof.m3u8,,,,,
4353873,2023-10-11,面对亏损，你会马上卖出吗？,工银瑞信基金,大师兄,https://1500000598.vod2.myqcloud.com/6c97873evodcq1500000598/59891c845576678022409234324/playlist_eof.m3u8,,,,,
4353097,2023-10-11,基金投资能躺平吗？,财通证券资管,北北,https://1500000598.vod2.myqcloud.com/6c97873evodcq1500000598/abd0c2d05576678022400548499/playlist_eof.m3u8,,,,,
4352806,2023-10-11,证券板块后续还有啥政策值得期待？,东财基金,姚楠燕 | 王陈怡,https://1500000598.vod2.myqcloud.com/6c97873evodcq1500000598/4bb3186f5576678022389423922/playlist_eof.m3u8,,,,,
4351871,2023-10-11,国际油价创新高，石油板块怎么投?,ETF和LOF圈,苗梦羽,https://1500000598.vod2.myqcloud.com/6c97873evodcq1500000598/a28d1f235576678022400156428/playlist_eof.m3u8,,,,,
4354129,2023-10-11,"""吃股息“策略 为啥大火？",博道基金,焦阳,https://1500000598.vod2.myqcloud.com/438174e6vodtranscq1500000598/08576bd25576678022388866321/v.f230.m3u8,,,,,
4354073,2023-10-11,四季度海外市场展望！,天弘基金,胡超,https://1500000598.vod2.myqcloud.com/6c97873evodcq1500000598/baff23c85576678022407049218/playlist_eof.m3u8,,,,,
4353803,2023-10-11,盘面直击 | 节后行情至？哪些行业更能涨,汇添富基金,曹杰,https://1500000598.vod2.myqcloud.com/6c97873evodcq1500000598/e202a5345576678022398077454/playlist_eof.m3u8,,,,,
4353780,2023-10-11,政策底已现，半导体行业的机会又来了？,南方基金,阿瑞|郑晓曦,https://1500000598.vod2.myqcloud.com/6c97873evodcq1500000598/7081eb355576678022386936940/playlist_eof.m3u8,,,,,
4353828,2023-10-11,投资线索|热门板块位置追踪1011,宏利基金管理,大强|小玄,https://1500000598.vod2.myqcloud.com/6c97873evodcq1500000598/e20335f75576678022398078564/playlist_eof.m3u8,,,,,
4353871,2023-10-11,一周早知道！投资速递,上银基金,王婷,https://1500000598.vod2.myqcloud.com/6c97873evodcq1500000598/6cdb480f5576678022393587052/playlist_eof.m3u8,,,,,
4353867,2023-10-11,华为链机会如何看？,德邦基金,小鹿,https://1500000598.vod2.myqcloud.com/6c97873evodcq1500000598/6a631cf95576678022393469594/playlist_eof.m3u8,,,,,
4353727,2023-10-11,热点有约|四季度哪些投资机会值得关注？,易方达基金,李俊池|何雨洁,https://1500000598.vod2.myqcloud.com/6c97873evodcq1500000598/2a3929515576678022382178816/playlist_eof.m3u8,,,,,
4353751,2023-10-11,十月市场怎么看？,中海基金,马涛,https://1500000598.vod2.myqcloud.com/6c97873evodcq1500000598/21fee6d45576678022392655548/playlist_eof.m3u8,,,,,
4353588,2023-10-11,计算机如何迈向下一站？,信达澳亚基金,艾米莉,https://1500000598.vod2.myqcloud.com/6c97873evodcq1500000598/2e60dafd5576678022382301142/playlist_eof.m3u8,,,,,
4353859,2023-10-11,四季度，哪个行业有望绝地反击？,富国基金,苏华清 | 七七,https://1500000598.vod2.myqcloud.com/6c97873evodcq1500000598/cb8a42035576678022391232910/playlist_eof.m3u8,,,,,
4353028,2023-10-11,双节同庆，消费表现如何？,国投瑞银基金,童毅|湘琳,https://1500000598.vod2.myqcloud.com/6c97873evodcq1500000598/1ada346c5576678022392333961/playlist_eof.m3u8,,,,,
4353745,2023-10-11,医药投资正当时,鹏扬基金,小羊妹妹,https://1500000598.vod2.myqcloud.com/438174e6vodtranscq1500000598/ed3881d05576678022381828526/v.f230.m3u8,,,,,
4353273,2023-10-11,10月10日市场复盘,华夏财富投顾,赵德赛,https://1500000598.vod2.myqcloud.com/6c97873evodcq1500000598/33b9d7bb5576678022399288429/playlist_eof.m3u8,,,,,
4353627,2023-10-10,四季度市场怎么走？,创金合信基金,嘟姐,https://1500000598.vod2.myqcloud.com/6c97873evodcq1500000598/a5fbd3655576678022370225454/playlist_eof.m3u8,,,,,
4353541,2023-10-10,四季度战局开启！节后A股能燃起来吗？,博时基金,陈奥,https://1500000598.vod2.myqcloud.com/6c97873evodcq1500000598/af85bc325576678022370653975/playlist_eof.m3u8,,,,,
4353731,2023-10-10,理财新选择，月月享不停,银华基金,王树丽|王雪琪,https://1500000598.vod2.myqcloud.com/6c97873evodcq1500000598/7cf116f75576678022369884318/playlist_eof.m3u8,,,,,
4353620,2023-10-10,创业板重回2000点战略加仓买什么？,万家基金,杨坤|冯秉朗,https://1500000598.vod2.myqcloud.com/6c97873evodcq1500000598/5604cacf5576678022362327883/playlist_eof.m3u8,,,,,
4353437,2023-10-10,近期买黄金，需要注意什么？,前海开源基金,吴国清|潇潇,https://1500000598.vod2.myqcloud.com/6c97873evodcq1500000598/f3e55cb25576678022357711669/playlist_eof.m3u8,,,,,
4353259,2023-10-10,基金经理请回答，庞亚平有问必答,易方达基金,庞亚平,https://1500000598.vod2.myqcloud.com/6c97873evodcq1500000598/f443addb5576678022357768666/playlist_eof.m3u8,,,,,
4353753,2023-10-10,重磅!半导体大消息,中邮创业基金,苗苗,https://1500000598.vod2.myqcloud.com/6c97873evodcq1500000598/dc847dad5576678022374369305/playlist_eof.m3u8,,,,,
4353353,2023-10-10,四季度关注哪些方向？,华安基金,可乐,https://1500000598.vod2.myqcloud.com/438174e6vodtranscq1500000598/533aca085576678022355453028/v.f230.m3u8,,,,,
4353562,2023-10-10,基本面+估值面双底在磨！国防军工何时反转,华宝基金,姜 志,https://1500000598.vod2.myqcloud.com/6c97873evodcq1500000598/ed8e1fa75576678022364210576/playlist_eof.m3u8,,,,,
4353534,2023-10-10,节后市场怎么走？,鑫元基金,威仔&克老师,https://1500000598.vod2.myqcloud.com/6c97873evodcq1500000598/ac65208d5576678022363736354/playlist_eof.m3u8,,,,,
4352913,2023-10-10,3:10ETF盘后直播第178期,易方达基金,姚苏芮|郑力海|史雁南,https://1500000598.vod2.myqcloud.com/6c97873evodcq1500000598/fca6def15576678022371678741/playlist_eof.m3u8,,,,,
4353026,2023-10-10,盘后有约|爱在深秋？长假后如何操作,华夏基金,美惠学姐,https://1500000598.vod2.myqcloud.com/6c97873evodcq1500000598/5fb224085576678022362774114/playlist_eof.m3u8,,,,,
4352799,2023-10-10,锂价跌跌不休，新能源车能否走出困境？,东财基金,莫志刚 | 赵肖萌,https://1500000598.vod2.myqcloud.com/6c97873evodcq1500000598/62d572a35576678022352037091/playlist_eof.m3u8,,,,,
4353402,2023-10-10,四季度风电板块怎么看？,前海联合基金,追风少女,https://1500000598.vod2.myqcloud.com/438174e6vodtranscq1500000598/64f09ca55576678022352100858/v.f230.m3u8,,,,,
4352021,2023-10-10,聊聊近期的国防军工板块,鹏华基金,陈龙,https://1500000598.vod2.myqcloud.com/6c97873evodcq1500000598/fc3acf665576678022371619510/playlist_eof.m3u8,,,,,
4353199,2023-10-10,估值历史低位！恒生科技如何布局？,天天基金网,何丽竹 | 得璋,https://1500000598.vod2.myqcloud.com/6c97873evodcq1500000598/c7ed01825576678022360851231/playlist_eof.m3u8,,,,,
4353034,2023-10-10,双节消费复苏了吗？,天弘基金,高高,https://1500000598.vod2.myqcloud.com/6c97873evodcq1500000598/afbd8cf15576678022370686266/playlist_eof.m3u8,,,,,
4351712,2023-10-10,长假归来，怎么开始攒钱,富达基金,杰玛,https://1500000598.vod2.myqcloud.com/438174e6vodtranscq1500000598/6c940bf45576678022352492868/v.f230.m3u8,,,,,
4351695,2023-10-10,红利低波的攻守之道,南方基金,崔蕾|糖糖,https://1500000598.vod2.myqcloud.com/6c97873evodcq1500000598/cfbc680a5576678022350317972/playlist_eof.m3u8,,,,,
4353684,2023-10-10,把握科技动脉，布局市场良机,鹏华基金,桂晴|徐永隆,https://1500000598.vod2.myqcloud.com/6c97873evodcq1500000598/7f5a96795576678022369998620/playlist_eof.m3u8,,,,,
4353269,2023-10-10,终于来了！首批让利基金即将上市,汇添富基金,添财酱 | 添财少年,https://1500000598.vod2.myqcloud.com/6c97873evodcq1500000598/92bc0d355576678022359944437/playlist_eof.m3u8,,,,,
4353070,2023-10-10,财经午餐|市场热点追踪10.10,中信建投基金,马欣,https://1500000598.vod2.myqcloud.com/6c97873evodcq1500000598/e51dbef75576678022367958705/playlist_eof.m3u8,,,,,
4353382,2023-10-10,投资线索|4季度哪些板块可关注？1010,宏利基金管理,大强,https://1500000598.vod2.myqcloud.com/6c97873evodcq1500000598/9715ab0e5576678022356081585/playlist_eof.m3u8,,,,,
4353150,2023-10-10,宏观分析第九弹,弘毅远方基金,芦争光,https://1500000598.vod2.myqcloud.com/6c97873evodcq1500000598/e42318695576678022357093531/playlist_eof.m3u8,,,,,
4352007,2023-10-10,四季度该如何配置？,中信保诚,Doremi,https://1500000598.vod2.myqcloud.com/6c97873evodcq1500000598/4eb6f9b25576678022355277772/playlist_eof.m3u8,,,,,
4353456,2023-10-10,节后投资关注哪些机会？,西部利得基金,小爽,https://1500000598.vod2.myqcloud.com/6c97873evodcq1500000598/b49c1d4d5576678022353253748/playlist_eof.m3u8,,,,,
4353267,2023-10-10,10月9日市场复盘,华夏财富投顾,赵德赛,https://1500000598.vod2.myqcloud.com/6c97873evodcq1500000598/a59c88ef5576678022363467625/playlist_eof.m3u8,,,,,
